date,open,high,low,close,volume,amount,code,name,return,is_extreme,industry,index_hs300,index_zz500,cpi,m2_yoy
2022-04-07,2543.584758,2633.6446968,2516.8101816,2544.8017842,179090348,3769843494.28,2,万科A,-0.014716619745294986,False,房地产,4209.0998,6221.5908,1.5,10.5
2022-04-08,2544.8017842,2628.776592,2488.818579,2615.3893038,182375430,3847315826.46,2,万科A,0.027360197213876968,False,房地产,4230.7669,6224.1167,1.5,10.5
2022-04-11,2561.840151,2614.1722776,2482.733448,2524.1123388,165525558,3468638474.95,2,万科A,-0.0355235078530378,False,房地产,4100.0703,6029.8935,1.5,10.5
2022-04-12,2546.0188104,2586.180675,2429.1842952,2454.7418454,172022414,3521839093.73,2,万科A,-0.027867850835260905,False,房地产,4179.9727,6126.9065,1.5,10.5
2022-04-13,2446.222662,2578.8785178,2415.797007,2494.90371,160518912,3294797527.51,2,万科A,0.016228534178242073,False,房地产,4139.737,6044.3263,1.5,10.5
2022-04-14,2511.9420768,2634.861723,2452.307793,2555.75502,177527324,3709221265.3,2,万科A,0.024097551579060524,False,房地产,4191.5684,6126.4902,1.5,10.5
2022-04-15,2536.2826008,2662.8533256,2521.6782864,2592.265806,155838295,3335558127.33,2,万科A,0.014184634991956381,False,房地产,4188.7472,6070.7489,1.5,10.5
2022-04-18,2541.1507056,2565.4912296,2476.648317,2498.5547886,106750212,2209265213.08,2,万科A,-0.03681984168453721,False,房地产,4166.3844,6074.0069,1.5,10.5
2022-04-19,2499.7718148,2519.244234,2393.8905354,2514.3761292,119979798,2423548169.62,2,万科A,0.006312232660650252,False,房地产,4134.9017,6092.3963,1.5,10.5
2022-04-20,2486.3845266,2502.2058672,2336.690304,2354.945697,161914837,3191731006.02,2,万科A,-0.06550704421570158,False,房地产,4070.7889,5956.9208,1.5,10.5
2022-04-21,2342.775435,2417.0140332,2335.4732778,2348.860566,103053966,2007205390.79,2,万科A,-0.0025873235649510238,False,房地产,3995.83,5759.8013,1.5,10.5
2022-04-22,2324.520042,2446.222662,2312.34978,2410.9289022,110617127,2184286532.24,2,万科A,0.026081764799619697,False,房地产,4013.2498,5740.9844,1.5,10.5
2022-04-25,2385.371352,2432.8353738,2288.009256,2291.6603346,112780075,2172308177.64,2,万科A,-0.05073551804139842,False,房地产,3814.9127,5369.7171,1.5,10.5
2022-04-26,2288.009256,2379.286221,2269.753863,2307.4816752,106140057,2023745887.89,2,万科A,0.006880154157814677,False,房地产,3784.1198,5234.0059,1.5,10.5
2022-04-27,2270.9708892,2337.9073302,2156.5704264,2218.6387626,184496126,3368085084.52,2,万科A,-0.039262908136304134,False,房地产,3895.5361,5437.0374,1.5,10.5
2022-04-28,2216.2047102,2316.0008586,2196.732291,2275.838994,159203223,2947417800.79,2,万科A,0.0254549351699693,False,房地产,3921.1073,5418.7641,1.5,10.5
2022-04-29,2281.924125,2406.0607974,2238.1111818,2358.5967756,191745747,3665754967.18,2,万科A,0.035718082602079246,False,房地产,4016.241,5627.9021,1.5,10.5
2022-05-05,2375.6351424,2410.9289022,2284.3581774,2364.6819066,153166945,2945383169.63,2,万科A,0.0025766569267285017,False,房地产,4010.2102,5686.7023,2.1,11.1
2022-05-06,2308.6987014,2328.1711206,2240.5452342,2250.2814438,110968132,2075217616.67,2,万科A,-0.04958821799031514,False,房地产,3908.815,5563.7693,2.1,11.1
2022-05-09,2250.2814438,2297.7454656,2224.7238936,2249.0644176,54575587,1014274200.88,2,万科A,-0.0005409791854953998,False,房地产,3877.4364,5608.5162,2.1,11.1
2022-05-10,2219.8557888,2279.4900726,2180.9109504,2258.8006272,99267078,1809822438.56,2,万科A,0.00431966114451638,False,房地产,3919.8684,5690.0868,2.1,11.1
2022-05-11,2251.49847,2269.753863,2217.4217364,2246.6303652,96632470,1779263169.0,2,万科A,-0.005402498283348309,False,房地产,3976.4231,5737.8173,2.1,11.1
2022-05-12,2229.5919984,2245.413339,2163.8725836,2188.2131076,91043532,1641736923.12,2,万科A,-0.026346200031231944,False,房地产,3958.74,5743.1007,2.1,11.1
2022-05-13,2190.64716,2275.838994,2179.6939242,2272.1879154,121213833,2239903528.36,2,万科A,0.03765792851015689,False,房地产,3988.6002,5796.8014,2.1,11.1
2022-05-16,2336.690304,2347.6435398,2235.6771294,2297.7454656,122100817,2301991153.5,2,万科A,0.011185203163723416,False,房地产,3956.5378,5791.0809,2.1,11.1
2022-05-17,2288.009256,2385.371352,2264.8857582,2320.8689634,116903766,2233125975.25,2,万科A,0.010013258894973124,False,房地产,4005.8934,5816.3379,2.1,11.1
2022-05-18,2313.5668062,2333.0392254,2247.8473914,2290.4433084,76115784,1428799003.86,2,万科A,-0.013196285455094138,False,房地产,3991.9069,5797.4896,2.1,11.1
2022-05-19,2251.49847,2354.945697,2247.8473914,2342.775435,101755207,1942389640.7,2,万科A,0.0225909265765596,False,房地产,3999.5984,5838.4074,2.1,11.1
2022-05-20,2361.030828,2371.9840638,2258.8006272,2300.179518,160207731,3026224962.52,2,万科A,-0.01834913866819654,False,房地产,4077.5998,5929.4882,2.1,11.1
2022-05-23,2278.2730464,2294.094387,2227.157946,2233.243077,97730652,1802623185.7,2,万科A,-0.029532347565017388,False,房地产,4053.9823,5965.7277,2.1,11.1
2022-05-24,2227.157946,2253.9325224,2201.6003958,2205.2514744,63520018,1161710152.78,2,万科A,-0.012613273885746082,False,房地产,3959.1541,5745.6751,2.1,11.1
2022-05-25,2206.4685006,2218.6387626,2190.64716,2217.4217364,43405272,785934746.81,2,万科A,0.0055035912169791295,False,房地产,3983.1784,5844.2546,2.1,11.1
2022-05-26,2214.987684,2269.753863,2199.1663434,2238.1111818,63866715,1174594796.76,2,万科A,0.009287146784417482,False,房地产,3993.0446,5911.5607,2.1,11.1
2022-05-27,2241.7622604,2250.2814438,2194.2982386,2207.6855268,52641209,958935329.25,2,万科A,-0.013687593929239173,False,房地产,4001.2988,5899.915,2.1,11.1
2022-05-30,2208.902553,2221.072815,2157.7874526,2168.7406884,88207837,1580456942.51,2,万科A,-0.017798022644327217,False,房地产,4029.0179,5942.8317,2.1,11.1
2022-05-31,2169.9577146,2184.562029,2143.1831382,2167.5236622,94078893,1670901260.77,2,万科A,-0.0005613247410929096,False,房地产,4091.5176,6026.2373,2.1,11.1
2022-06-01,2171.1747408,2205.2514744,2159.0044788,2176.0428456,80684815,1445560286.7,2,万科A,0.003922672443797616,False,房地产,4083.1772,6023.644,2.1,11.4
2022-06-02,2168.7406884,2169.9577146,2132.2299024,2155.3534002,76505893,1352806928.22,2,万科A,-0.009553317950625832,False,房地产,4089.5682,6078.4349,2.1,11.4
2022-06-06,2152.9193478,2152.9193478,2068.94454,2104.2382998,154844640,2662740744.94,2,万科A,-0.024001152099543125,False,房地产,4166.085,6187.4441,2.1,11.4
2022-06-07,2098.1531688,2134.6639548,2092.0680378,2121.2766666,94494171,1642075793.59,2,万科A,0.008064559836730715,False,房地产,4179.1285,6186.5672,2.1,11.4
2022-06-08,2122.4936928,2137.0980072,2101.8042474,2134.6639548,73783784,1285204784.38,2,万科A,0.006291127412107224,False,房地产,4219.8122,6217.8276,2.1,11.4
2022-06-09,2139.5320596,2184.562029,2137.0980072,2169.9577146,100012186,1781400708.33,2,万科A,0.01639844493101229,False,房地产,4175.6747,6130.6862,2.1,11.4
2022-06-10,2157.7874526,2184.562029,2155.3534002,2173.6087932,81803129,1458368450.35,2,万科A,0.0016811435733037942,False,房地产,4238.9936,6240.1032,2.1,11.4
2022-06-13,2160.221505,2172.391767,2115.1915356,2126.1447714,68665278,1203431575.65,2,万科A,-0.02207845130238779,False,房地产,4189.3527,6233.6194,2.1,11.4
2022-06-14,2111.540457,2161.4385312,2107.8893784,2160.221505,71188619,1254703210.05,2,万科A,0.015900391775459596,False,房地产,4222.3114,6275.5652,2.1,11.4
2022-06-15,2173.6087932,2284.3581774,2160.221505,2232.0260508,157186515,2889284908.54,2,万科A,0.03269895090689407,False,房地产,4278.2178,6261.0613,2.1,11.4
2022-06-16,2233.243077,2270.9708892,2202.817422,2212.5536316,75917159,1386885797.87,2,万科A,-0.008762378078986126,False,房地产,4250.0614,6264.822,2.1,11.4
2022-06-17,2196.732291,2221.072815,2195.5152648,2208.902553,53790177,976310275.14,2,万科A,-0.0016515280384729533,False,房地产,4309.0444,6316.3092,2.1,11.4
2022-06-20,2230.8090246,2274.6219678,2217.4217364,2261.2346796,92346930,1708865820.12,2,万科A,0.02341517267483284,False,房地产,4330.4328,6330.3942,2.1,11.4
2022-06-21,2261.2346796,2312.34978,2240.5452342,2261.2346796,88513238,1659792899.82,2,万科A,0.0,False,房地产,4325.5657,6277.0014,2.1,11.4
2022-06-22,2260.0176534,2273.4049416,2224.7238936,2227.157946,47344785,871400206.27,2,万科A,-0.0151846735383174,False,房地产,4270.6227,6179.57,2.1,11.4
2022-06-23,2227.157946,2273.4049416,2217.4217364,2260.0176534,58210867,1076076969.23,2,万科A,0.014646315517239427,False,房地产,4343.8781,6300.4746,2.1,11.4
2022-06-24,2268.5368368,2280.7070988,2221.072815,2232.0260508,79337245,1456480474.69,2,万科A,-0.012462908536295718,False,房地产,4394.7723,6368.2827,2.1,11.4
2022-06-27,2234.4601032,2270.9708892,2224.7238936,2252.7154962,70074192,1293838451.62,2,万科A,0.009226659757087228,False,房地产,4444.2639,6407.7447,2.1,11.4
2022-06-28,2251.49847,2275.838994,2227.157946,2245.413339,61164037,1124695929.39,2,万科A,-0.0032467560988698697,False,房地产,4490.5166,6501.352,2.1,11.4
2022-06-29,2262.4517058,2409.711876,2253.9325224,2389.0224306,196791373,3817994569.15,2,万科A,0.06199463780183337,False,房地产,4421.357,6374.2974,2.1,11.4
2022-06-30,2361.030828,2500.988841,2357.3797494,2494.90371,191818525,3864567512.42,2,万科A,0.0433658778559928,False,房地产,4485.0108,6454.0778,2.1,11.4
2022-07-01,2493.6866838,2505.8569458,2465.6950812,2482.733448,75831845,1549359849.06,2,万科A,-0.004889985294191792,False,房地产,4466.7179,6438.5375,2.5,12.0
2022-07-04,2462.0440026,2476.648317,2417.0140332,2459.6099502,76999918,1547522161.42,2,万科A,-0.00935736943464092,False,房地产,4496.0303,6523.1311,2.5,12.0
2022-07-05,2464.478055,2491.2526314,2426.7502428,2438.9205048,68728876,1383375486.57,2,万科A,-0.008447255198865722,False,房地产,4489.5383,6511.5297,2.5,12.0
2022-07-06,2434.0524,2452.307793,2350.0775922,2369.5500114,85930553,1678162082.58,2,万科A,-0.028855456832555648,False,房地产,4423.9698,6418.5453,2.5,12.0
2022-07-07,2367.115959,2395.1075616,2317.2178848,2335.4732778,73125472,1410857874.45,2,万科A,-0.014485509364499969,False,房地产,4443.4736,6452.9863,2.5,12.0
2022-07-08,2335.4732778,2371.9840638,2324.520042,2346.4265136,46743404,902203637.15,2,万科A,0.004678979162790971,False,房地产,4428.781,6404.4393,2.5,12.0
2022-07-11,2330.605173,2351.2946184,2300.179518,2309.9157276,51024127,973515467.54,2,万科A,-0.015682496000617694,False,房地产,4354.6167,6319.1402,2.5,12.0
2022-07-12,2307.4816752,2340.3413826,2303.8305966,2316.0008586,48118123,918400979.38,2,万科A,0.0026308881262761736,False,房地产,4313.6184,6241.4793,2.5,12.0
2022-07-13,2318.434911,2392.6735092,2288.009256,2307.4816752,95041984,1827019763.02,2,万科A,-0.0036851844811823095,False,房地产,4321.4617,6268.4943,2.5,12.0
2022-07-14,2292.8773608,2301.3965442,2227.157946,2238.1111818,83853614,1552591053.43,2,万科A,-0.030524458210646074,False,房地产,4322.0742,6302.4319,2.5,12.0
2022-07-15,2230.8090246,2235.6771294,2141.966112,2144.4001644,124755096,2225338842.68,2,万科A,-0.042772418108196195,False,房地产,4248.5273,6196.7999,2.5,12.0
2022-07-18,2159.0044788,2191.8641862,2123.710719,2178.476898,76264189,1356003249.79,2,万科A,0.01576609233867581,False,房地产,4292.5858,6312.3557,2.5,12.0
2022-07-19,2183.3450028,2189.4301338,2144.4001644,2166.306636,56592864,1004243045.53,2,万科A,-0.005602255548669898,False,房地产,4269.3401,6335.7093,2.5,12.0
2022-07-20,2176.0428456,2178.476898,2151.7023216,2161.4385312,50684960,900272704.67,2,万科A,-0.0022497197340154416,False,房地产,4283.8027,6410.7088,2.5,12.0
